id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,limite_credito,predict
824177733,0,53,F,2,ensino medio,solteiro,menos que $40K,blue,9678.96,-
717535083,0,52,F,2,doutorado,casado,menos que $40K,blue,5207.1,-
712453308,0,46,M,4,ensino medio,divorciado,$40K - $60K,silver,15034.42,-
721008933,0,44,F,2,mestrado,divorciado,$40K - $60K,blue,3107.0,-
720859533,0,52,F,2,ensino medio,solteiro,$40K - $60K,blue,12214.99,-
789556533,0,52,M,4,mestrado,casado,$80K - $120K,blue,23070.78,-
717656433,0,50,F,2,mestrado,solteiro,menos que $40K,blue,2167.82,-
792524358,0,55,M,3,ensino medio,solteiro,$80K - $120K,gold,34516.05,-
801380808,1,44,M,2,doutorado,casado,$80K - $120K,blue,25894.31,-
716329383,1,46,F,3,mestrado,solteiro,menos que $40K,blue,3138.91,-
716871633,0,49,M,1,sem educacao formal,solteiro,$120K +,blue,12055.66,-
713872833,0,54,F,2,mestrado,solteiro,$40K - $60K,blue,10753.07,-
711658758,0,46,F,3,sem educacao formal,casado,menos que $40K,blue,2069.82,-
717248583,0,43,F,3,graduacao,casado,menos que $40K,silver,11362.71,-
713087958,0,53,M,4,ensino medio,divorciado,$120K +,blue,34516.81,-
721495458,0,44,M,3,mestrado,casado,$60K - $80K,blue,20001.56,-
786097158,0,48,M,2,ensino medio,casado,$40K - $60K,blue,8786.21,-
712219083,0,41,M,3,sem educacao formal,solteiro,$80K - $120K,blue,7142.67,-
715327683,1,45,F,4,doutorado,solteiro,menos que $40K,blue,4478.0,-
715599633,0,51,M,1,graduacao,casado,$80K - $120K,silver,34516.93,-
718958583,1,44,M,4,doutorado,solteiro,$80K - $120K,blue,2367.86,-
717397983,0,39,M,2,sem educacao formal,solteiro,$60K - $80K,blue,23402.21,-
818767458,0,41,M,3,mestrado,casado,$120K +,blue,6565.21,-
712075083,1,50,M,4,ensino medio,solteiro,$120K +,blue,6982.58,-
711963183,0,50,M,3,sem educacao formal,casado,menos que $40K,blue,5128.28,-
772404633,0,49,M,2,mestrado,casado,$80K - $120K,silver,34516.87,-
713302758,0,49,M,2,mestrado,casado,$120K +,blue,14646.04,-
717859233,0,41,M,5,mestrado,casado,$80K - $120K,blue,12578.99,-
718292283,0,52,F,1,ensino medio,solteiro,$40K - $60K,blue,3416.03,-
713197308,0,42,M,4,mestrado,casado,$60K - $80K,silver,6224.22,-
789175683,0,49,F,2,graduacao,casado,menos que $40K,silver,10741.38,-
811700058,1,41,M,2,mestrado,solteiro,$60K - $80K,gold,34516.43,-
720164358,1,53,F,4,mestrado,solteiro,$40K - $60K,blue,6058.02,-
710357208,0,49,M,4,sem educacao formal,casado,$80K - $120K,blue,8561.55,-
721486908,0,51,F,5,ensino medio,solteiro,menos que $40K,blue,7645.13,-
711210633,0,51,M,3,sem educacao formal,solteiro,$60K - $80K,blue,1922.59,-
712570458,0,51,F,2,ensino medio,casado,menos que $40K,blue,5625.5,-
712058133,0,54,F,2,graduacao,solteiro,menos que $40K,blue,2274.94,-
708153558,0,46,M,5,doutorado,divorciado,$120K +,blue,34516.4,-
709893858,1,43,M,3,doutorado,casado,$40K - $60K,blue,9422.26,-
711854808,1,41,M,3,ensino medio,casado,$120K +,blue,34516.07,-
822125283,0,49,M,3,sem educacao formal,casado,$80K - $120K,blue,4778.22,-
720891633,1,53,F,2,ensino medio,solteiro,menos que $40K,blue,3199.44,-
715839708,0,51,M,1,mestrado,casado,$120K +,blue,34516.74,-
769152783,1,60,F,2,ensino medio,solteiro,menos que $40K,blue,8141.05,-
802675983,0,42,F,3,mestrado,casado,menos que $40K,blue,3794.54,-
712716108,0,46,F,2,mestrado,solteiro,menos que $40K,blue,5785.6,-
812794983,0,41,F,3,graduacao,casado,menos que $40K,blue,4086.51,-
708968733,0,47,M,3,sem educacao formal,casado,$80K - $120K,blue,31987.91,-
779315508,1,43,M,4,doutorado,solteiro,$40K - $60K,blue,9043.44,-
740065833,0,47,F,3,mestrado,solteiro,menos que $40K,silver,11128.67,-
721063533,0,51,M,2,mestrado,solteiro,$40K - $60K,blue,3062.92,-
780064983,0,44,M,1,mestrado,casado,$80K - $120K,gold,34516.31,-
715298808,0,40,M,2,ensino medio,divorciado,$40K - $60K,blue,7566.45,-
709497108,0,44,F,2,ensino medio,casado,menos que $40K,blue,6633.48,-
719178183,0,50,M,2,mestrado,casado,$80K - $120K,silver,34516.94,-
789560433,1,49,M,3,doutorado,solteiro,$60K - $80K,blue,14895.13,-
712931733,0,49,F,4,mestrado,solteiro,menos que $40K,blue,2637.0,-
771097683,1,43,M,2,ensino medio,solteiro,$120K +,blue,10896.05,-
713824983,0,43,F,0,ensino medio,casado,menos que $40K,blue,8401.69,-
714821433,0,45,F,4,graduacao,casado,menos que $40K,blue,2737.17,-
773988708,0,52,M,2,sem educacao formal,casado,$120K +,silver,34516.61,-
720198183,0,42,M,5,graduacao,casado,$40K - $60K,blue,2437.83,-
780545133,0,49,M,3,mestrado,solteiro,$80K - $120K,blue,4557.24,-
711128433,0,55,M,3,sem educacao formal,solteiro,$40K - $60K,blue,10949.82,-
709556208,0,40,F,3,graduacao,solteiro,$40K - $60K,silver,22361.02,-
794482158,0,46,M,3,graduacao,solteiro,$80K - $120K,silver,34516.47,-
780450708,1,58,M,1,graduacao,solteiro,$120K +,silver,34516.45,-
710016708,0,44,F,3,mestrado,casado,menos que $40K,silver,10877.6,-
712447758,0,46,M,2,mestrado,casado,$80K - $120K,blue,11901.13,-
720474408,0,52,M,2,mestrado,solteiro,$40K - $60K,blue,9298.27,-
719401158,0,62,F,0,doutorado,solteiro,$40K - $60K,blue,4136.76,-
717583908,0,57,M,1,ensino medio,solteiro,$80K - $120K,blue,15030.27,-
823519458,0,44,F,3,mestrado,casado,menos que $40K,blue,6441.16,-
721227258,0,51,M,1,doutorado,casado,$120K +,silver,34516.92,-
771304383,0,45,F,3,ensino medio,casado,menos que $40K,blue,4174.58,-
778865583,0,46,M,3,mestrado,casado,menos que $40K,blue,6954.29,-
818280108,0,43,F,4,ensino medio,solteiro,menos que $40K,blue,1820.28,-
716350008,0,52,M,1,sem educacao formal,casado,$40K - $60K,blue,2937.93,-
778172583,0,46,F,3,ensino medio,solteiro,menos que $40K,blue,6636.21,-
719121708,0,41,M,2,mestrado,casado,$60K - $80K,silver,31497.06,-
714342033,1,52,M,1,ensino medio,casado,$120K +,blue,34516.14,-
788811558,0,52,F,1,ensino medio,casado,menos que $40K,blue,1959.32,-
788943333,1,51,M,3,doutorado,casado,$80K - $120K,silver,34516.58,-
719258433,0,49,M,5,mestrado,solteiro,$60K - $80K,blue,7801.22,-
717895833,0,55,M,3,graduacao,solteiro,$120K +,blue,6455.99,-
711550983,0,46,M,1,mestrado,divorciado,$40K - $60K,blue,11343.68,-
714077583,1,43,M,3,doutorado,casado,$40K - $60K,platinum,23981.68,-
716725008,0,49,M,4,ensino medio,casado,$80K - $120K,blue,7667.73,-
788824083,0,41,M,2,sem educacao formal,solteiro,$120K +,blue,34516.47,-
716335983,0,37,M,2,ensino medio,solteiro,$80K - $120K,blue,6713.63,-
719157933,0,51,M,2,sem educacao formal,casado,$120K +,blue,10984.09,-
716704158,0,50,M,1,doutorado,casado,$120K +,blue,34516.94,-
716258358,0,57,M,2,sem educacao formal,solteiro,$60K - $80K,blue,23058.5,-
827904183,0,40,M,4,sem educacao formal,casado,$120K +,blue,17606.8,-
820394733,0,52,M,0,graduacao,casado,$120K +,gold,34516.8,-
716574033,0,45,F,3,ensino medio,divorciado,$40K - $60K,silver,18000.92,-
736786908,0,48,F,2,graduacao,casado,menos que $40K,blue,5550.07,-
774099708,0,39,F,3,ensino medio,solteiro,menos que $40K,blue,1621.98,-
714282333,0,49,F,4,graduacao,casado,menos que $40K,blue,3244.83,-
818316108,0,43,F,1,mestrado,casado,menos que $40K,blue,2550.69,-
709838508,0,45,M,3,mestrado,divorciado,$60K - $80K,silver,34516.05,-
716212383,1,38,M,1,ensino medio,solteiro,$120K +,blue,10874.41,-
757667133,1,54,M,2,graduacao,solteiro,$80K - $120K,blue,13769.7,-
794571108,1,39,M,2,mestrado,divorciado,$40K - $60K,silver,17894.12,-
711370458,0,49,F,5,mestrado,casado,menos que $40K,gold,15016.97,-
788528958,0,45,M,4,mestrado,solteiro,$120K +,blue,9036.23,-
716745408,0,54,M,1,ensino medio,solteiro,$80K - $120K,blue,12813.22,-
771752508,0,40,F,3,doutorado,casado,menos que $40K,blue,4660.08,-
788916933,0,49,M,5,graduacao,casado,$60K - $80K,gold,34516.42,-
714938733,1,48,M,1,doutorado,solteiro,$80K - $120K,blue,13174.51,-
714422058,0,42,M,3,mestrado,solteiro,$120K +,blue,31639.23,-
712191783,0,49,M,4,ensino medio,casado,$120K +,gold,34516.02,-
716319258,0,43,M,4,sem educacao formal,solteiro,$120K +,blue,34516.39,-
716742483,0,38,F,1,mestrado,solteiro,menos que $40K,blue,7504.88,-
708160008,0,44,M,1,sem educacao formal,casado,$120K +,blue,34516.56,-
709269708,0,45,M,4,mestrado,solteiro,$120K +,platinum,34516.78,-
717257658,0,41,M,3,mestrado,solteiro,$80K - $120K,blue,9357.37,-
788812608,0,56,F,2,sem educacao formal,solteiro,menos que $40K,blue,8767.69,-
718100808,0,49,F,1,sem educacao formal,casado,menos que $40K,gold,15987.4,-
790051758,1,50,M,2,mestrado,solteiro,$120K +,blue,31782.15,-
772430733,0,42,M,2,mestrado,casado,$120K +,blue,34516.25,-
713460258,0,45,F,0,doutorado,casado,$40K - $60K,silver,19107.22,-
719785683,0,41,M,4,doutorado,casado,$80K - $120K,blue,21751.21,-
711830433,0,44,F,3,graduacao,solteiro,menos que $40K,blue,7926.83,-
718306308,0,48,M,4,mestrado,casado,$80K - $120K,blue,27984.31,-
772725408,0,40,M,3,sem educacao formal,divorciado,$60K - $80K,blue,24500.0,-
711183558,0,49,M,0,ensino medio,solteiro,$80K - $120K,blue,2221.8,-
720317658,0,43,M,2,mestrado,solteiro,$80K - $120K,blue,5858.88,-
710596983,0,51,M,1,sem educacao formal,solteiro,$80K - $120K,blue,27318.74,-
717382608,0,59,M,1,mestrado,solteiro,$60K - $80K,silver,26692.06,-
825767658,0,49,M,2,mestrado,solteiro,$60K - $80K,gold,34516.67,-
717513933,0,38,M,3,graduacao,solteiro,$120K +,blue,14938.41,-
789186858,0,52,M,2,mestrado,casado,$80K - $120K,blue,33256.76,-
717658758,0,49,M,4,mestrado,solteiro,$120K +,silver,34516.66,-
715575258,0,47,M,2,mestrado,solteiro,$40K - $60K,blue,5791.33,-
715396983,0,46,M,1,sem educacao formal,casado,$80K - $120K,blue,17698.57,-
712624383,0,52,M,4,graduacao,solteiro,$80K - $120K,silver,34516.68,-
721335558,0,57,F,2,mestrado,solteiro,menos que $40K,blue,6482.74,-
713761608,0,44,M,3,mestrado,divorciado,$60K - $80K,silver,34516.88,-
720422358,0,42,M,1,doutorado,solteiro,$60K - $80K,gold,34516.57,-
779257233,0,47,M,2,sem educacao formal,solteiro,$120K +,blue,28852.87,-
709418508,0,45,M,2,mestrado,casado,$60K - $80K,blue,7653.52,-
716063583,0,41,M,3,ensino medio,divorciado,$60K - $80K,blue,4549.02,-
716609433,1,55,M,2,ensino medio,divorciado,$120K +,blue,16828.93,-
721053633,0,45,M,2,graduacao,solteiro,$40K - $60K,blue,6530.24,-
711559008,0,40,F,4,doutorado,solteiro,$40K - $60K,blue,11642.11,-
718698558,0,43,M,3,graduacao,solteiro,$80K - $120K,blue,5390.03,-
770190258,0,49,F,3,mestrado,casado,menos que $40K,blue,7037.59,-
709008708,0,47,M,3,graduacao,casado,menos que $40K,blue,8390.17,-
718457058,0,43,M,4,ensino medio,casado,$40K - $60K,blue,3442.45,-
708472008,0,44,F,3,sem educacao formal,casado,menos que $40K,blue,6680.82,-
716732958,0,44,F,2,ensino medio,casado,$40K - $60K,blue,7244.71,-
780108408,0,52,M,2,mestrado,casado,$80K - $120K,blue,34516.49,-
720962208,1,42,M,2,doutorado,casado,$60K - $80K,blue,2476.86,-
714019083,0,40,F,1,mestrado,casado,menos que $40K,blue,2019.88,-
819109308,0,62,M,0,mestrado,divorciado,$60K - $80K,blue,6103.81,-
721029858,0,52,F,3,mestrado,solteiro,menos que $40K,blue,2166.86,-
716762733,0,50,F,2,doutorado,solteiro,menos que $40K,blue,3449.22,-
710260983,0,51,F,4,mestrado,divorciado,menos que $40K,blue,2984.62,-
793608258,1,54,F,3,mestrado,solteiro,menos que $40K,silver,13432.62,-
794191008,0,46,M,2,graduacao,casado,$120K +,blue,34516.18,-
708905733,0,45,M,5,sem educacao formal,solteiro,$60K - $80K,blue,20633.78,-
805516608,0,50,M,1,mestrado,casado,$80K - $120K,silver,34516.35,-
720006333,1,48,M,2,graduacao,divorciado,$80K - $120K,blue,4479.82,-
780114558,0,50,M,1,ensino medio,casado,menos que $40K,blue,3968.31,-
718889508,0,46,M,2,graduacao,divorciado,$60K - $80K,blue,10074.67,-
824799108,0,46,F,3,ensino medio,casado,$40K - $60K,blue,10901.45,-
717370533,0,40,M,3,doutorado,solteiro,$120K +,blue,34516.32,-
720425508,0,43,M,5,mestrado,solteiro,$80K - $120K,blue,7196.95,-
712948383,0,48,M,4,mestrado,casado,$60K - $80K,gold,34516.98,-
712839633,0,38,M,2,sem educacao formal,solteiro,$80K - $120K,blue,34516.54,-
820330008,0,46,M,5,ensino medio,casado,$120K +,blue,32926.91,-
789827208,0,41,F,5,mestrado,casado,menos que $40K,blue,7531.72,-
718308558,0,49,F,4,mestrado,divorciado,menos que $40K,blue,1838.95,-
801064833,0,42,M,3,mestrado,casado,$80K - $120K,blue,30117.22,-
719838558,0,46,M,2,sem educacao formal,solteiro,$60K - $80K,blue,5131.24,-
714510483,0,44,M,3,mestrado,solteiro,$80K - $120K,gold,34516.71,-
718246458,0,53,M,3,mestrado,solteiro,$80K - $120K,blue,24262.01,-
710822808,0,51,M,0,graduacao,solteiro,$80K - $120K,blue,34516.86,-
709722858,0,50,M,1,mestrado,casado,$60K - $80K,blue,20708.65,-
712582983,1,47,F,3,mestrado,casado,menos que $40K,silver,14057.78,-
711388458,0,45,M,3,ensino medio,casado,$60K - $80K,blue,17072.07,-
796174983,0,52,M,2,ensino medio,solteiro,$80K - $120K,blue,25737.8,-
712687083,0,44,M,3,mestrado,casado,$60K - $80K,blue,15043.96,-
713003358,1,40,M,3,mestrado,solteiro,$80K - $120K,blue,29338.91,-
812443458,0,57,M,4,mestrado,solteiro,$120K +,blue,25808.46,-
708826158,0,45,F,4,sem educacao formal,divorciado,$40K - $60K,blue,3670.16,-
788725608,0,44,F,3,mestrado,solteiro,menos que $40K,blue,8861.61,-
717559533,0,47,M,3,mestrado,casado,$120K +,silver,34516.8,-
709770408,0,51,M,2,mestrado,casado,$120K +,silver,34516.13,-
720655833,1,48,F,4,ensino medio,casado,menos que $40K,blue,2913.21,-
797898858,0,40,F,2,sem educacao formal,solteiro,menos que $40K,blue,4748.68,-
779548008,0,50,M,2,mestrado,solteiro,$80K - $120K,silver,34516.13,-
711742758,1,43,F,5,graduacao,solteiro,$40K - $60K,blue,11508.89,-
711947358,0,49,M,4,sem educacao formal,casado,$120K +,blue,18991.59,-
712157958,1,44,M,3,ensino medio,casado,$80K - $120K,blue,10908.24,-
710192283,0,46,M,4,doutorado,casado,$40K - $60K,blue,2219.87,-
718977483,0,56,M,4,mestrado,solteiro,$80K - $120K,blue,25736.57,-
712129158,0,63,M,0,sem educacao formal,solteiro,$60K - $80K,blue,7997.72,-
714880533,0,40,M,5,mestrado,solteiro,$40K - $60K,blue,2849.01,-
808287408,0,45,M,5,mestrado,casado,$80K - $120K,blue,29227.61,-
709619433,0,52,M,2,doutorado,casado,$120K +,blue,34516.32,-
708881583,0,50,M,2,sem educacao formal,casado,$40K - $60K,blue,12459.0,-
711332883,1,62,M,1,ensino medio,solteiro,$60K - $80K,blue,7547.98,-
820587258,0,45,F,4,mestrado,casado,menos que $40K,silver,10677.82,-
779779083,0,38,F,3,ensino medio,solteiro,$40K - $60K,gold,23981.65,-
720735408,0,44,F,4,doutorado,casado,$40K - $60K,blue,6329.34,-
819160158,0,42,M,3,sem educacao formal,casado,$40K - $60K,blue,4960.47,-
714823308,0,55,F,3,graduacao,solteiro,menos que $40K,gold,15987.86,-
711577458,0,52,F,1,sem educacao formal,solteiro,menos que $40K,blue,3244.79,-
787539333,0,48,M,4,mestrado,casado,$60K - $80K,blue,7298.93,-
716806383,0,48,M,4,mestrado,casado,$80K - $120K,blue,28307.43,-
812230308,0,47,M,2,mestrado,casado,$40K - $60K,blue,2430.44,-
778420383,0,49,M,1,mestrado,casado,$120K +,blue,7650.11,-
774012933,0,47,F,3,graduacao,divorciado,$40K - $60K,blue,6443.14,-
718756533,0,47,M,2,sem educacao formal,casado,$80K - $120K,blue,13356.47,-
812224983,0,56,M,2,mestrado,solteiro,$120K +,blue,4675.79,-
714284358,0,61,M,1,sem educacao formal,solteiro,$40K - $60K,blue,2177.2,-
709530408,0,45,M,4,doutorado,solteiro,$120K +,gold,34516.57,-
750690258,0,49,F,2,mestrado,casado,menos que $40K,blue,2821.33,-
716283108,0,44,F,4,sem educacao formal,casado,menos que $40K,blue,6769.3,-
718528833,0,51,M,1,ensino medio,casado,$120K +,blue,30172.91,-
718006608,0,44,F,5,sem educacao formal,solteiro,menos que $40K,blue,7742.97,-
779293308,0,51,M,4,mestrado,casado,$60K - $80K,silver,25653.52,-
718276758,0,52,F,1,mestrado,solteiro,$40K - $60K,blue,4705.41,-
712654233,0,39,M,3,ensino medio,casado,$80K - $120K,blue,19150.32,-
719296383,0,38,M,2,ensino medio,solteiro,$60K - $80K,gold,34516.25,-
808279158,0,51,M,3,mestrado,casado,$80K - $120K,blue,11765.68,-
780497958,0,41,M,3,ensino medio,divorciado,$80K - $120K,blue,16627.83,-
715519983,0,43,M,2,doutorado,casado,$60K - $80K,blue,13553.52,-
708568983,0,40,M,3,ensino medio,casado,$60K - $80K,blue,11476.47,-
823648983,0,58,M,1,sem educacao formal,solteiro,$80K - $120K,blue,5182.04,-
789412458,1,44,M,2,doutorado,casado,$60K - $80K,blue,23026.16,-
716837508,0,48,M,4,mestrado,casado,$60K - $80K,blue,18477.0,-
720522633,0,44,M,3,graduacao,casado,$40K - $60K,silver,16199.4,-
712938258,0,45,M,2,mestrado,solteiro,menos que $40K,silver,12695.26,-
708748833,0,37,F,3,mestrado,solteiro,$40K - $60K,blue,9875.99,-
712645908,0,43,M,2,ensino medio,casado,$60K - $80K,blue,2600.2,-
719714658,1,61,M,0,doutorado,solteiro,$60K - $80K,blue,12218.81,-
720874983,0,51,M,3,sem educacao formal,casado,$80K - $120K,silver,34516.53,-
719180958,0,48,F,2,sem educacao formal,divorciado,$40K - $60K,silver,21754.61,-
710360583,0,46,M,2,sem educacao formal,solteiro,$60K - $80K,blue,8396.75,-
783121008,0,55,F,0,mestrado,solteiro,menos que $40K,silver,12094.22,-
789529158,0,44,M,4,ensino medio,solteiro,$60K - $80K,blue,2946.94,-
708500883,0,48,M,2,sem educacao formal,solteiro,$40K - $60K,silver,17812.64,-
811965558,0,46,F,4,graduacao,solteiro,$40K - $60K,blue,13743.6,-
809425533,0,45,F,2,sem educacao formal,divorciado,$40K - $60K,silver,15785.89,-
716858433,1,43,F,4,mestrado,solteiro,menos que $40K,blue,3015.97,-
812534958,0,40,F,3,ensino medio,casado,$40K - $60K,silver,19000.58,-
714052158,1,49,M,2,ensino medio,casado,$120K +,blue,11714.23,-
711458583,0,47,M,2,graduacao,casado,$60K - $80K,silver,34516.85,-
826451433,0,42,M,4,mestrado,solteiro,$80K - $120K,silver,34516.64,-
709019283,0,47,M,1,graduacao,casado,$80K - $120K,blue,5660.15,-
710213508,0,63,M,1,ensino medio,solteiro,$60K - $80K,blue,23355.82,-
710814633,0,49,M,2,sem educacao formal,casado,$80K - $120K,blue,20734.91,-
775267158,0,43,F,3,mestrado,casado,$40K - $60K,blue,2476.16,-
712268808,0,55,M,4,mestrado,solteiro,$120K +,silver,34516.36,-
710958933,1,43,M,3,mestrado,solteiro,$40K - $60K,blue,6080.56,-
720698883,1,51,M,1,ensino medio,solteiro,$80K - $120K,blue,28605.74,-
713808633,0,31,F,0,sem educacao formal,divorciado,menos que $40K,silver,10850.79,-
710295858,0,43,M,4,mestrado,divorciado,$80K - $120K,blue,24244.23,-
713209308,0,59,M,0,mestrado,solteiro,$60K - $80K,blue,17218.35,-
717757608,0,53,M,2,graduacao,solteiro,$120K +,gold,34516.55,-
715300683,0,39,M,1,sem educacao formal,solteiro,$80K - $120K,blue,34458.29,-
789582483,0,60,M,1,ensino medio,divorciado,$40K - $60K,blue,9369.97,-
770848308,0,45,M,2,mestrado,casado,$60K - $80K,platinum,34516.02,-
713486583,0,41,M,3,mestrado,casado,$60K - $80K,blue,17277.92,-
711339258,0,49,F,3,mestrado,solteiro,$40K - $60K,silver,20176.67,-
781171908,0,45,M,3,mestrado,solteiro,$40K - $60K,blue,3751.55,-
716486508,1,45,F,3,ensino medio,casado,$40K - $60K,blue,3399.84,-
771674958,0,45,M,2,ensino medio,casado,$40K - $60K,blue,11529.84,-
787909158,0,40,F,3,mestrado,divorciado,menos que $40K,blue,8694.16,-
717140733,0,52,F,1,mestrado,solteiro,menos que $40K,blue,6616.51,-
799468083,0,51,M,2,mestrado,casado,$40K - $60K,blue,11467.41,-
709171308,0,30,M,1,ensino medio,casado,$60K - $80K,blue,15795.13,-
798553158,1,62,F,1,mestrado,solteiro,menos que $40K,blue,3109.4,-
720819858,0,47,F,4,doutorado,solteiro,menos que $40K,blue,8837.01,-
710924658,0,52,F,2,ensino medio,solteiro,$40K - $60K,blue,2540.94,-
718504233,1,43,F,4,sem educacao formal,casado,menos que $40K,blue,2082.96,-
709108533,0,49,M,4,mestrado,casado,$80K - $120K,blue,9959.3,-
714352533,0,47,F,3,mestrado,casado,$40K - $60K,silver,15472.81,-
813804783,1,41,F,1,ensino medio,solteiro,$40K - $60K,blue,2667.14,-
771062733,0,44,F,2,mestrado,solteiro,menos que $40K,blue,4291.98,-
715649358,1,39,M,2,graduacao,casado,$60K - $80K,blue,3879.03,-
715209333,0,32,M,0,ensino medio,solteiro,$60K - $80K,blue,6224.79,-
718732833,1,56,F,1,graduacao,solteiro,menos que $40K,blue,2783.86,-
816328308,0,60,F,0,mestrado,casado,menos que $40K,blue,3773.45,-
711814608,0,41,F,5,ensino medio,casado,$40K - $60K,silver,19281.57,-
803216433,1,43,F,5,mestrado,casado,menos que $40K,silver,14806.45,-
710694033,0,32,M,0,mestrado,divorciado,$40K - $60K,blue,7473.5,-
709257708,0,47,F,2,ensino medio,solteiro,menos que $40K,blue,3109.0,-
720174033,0,46,M,3,mestrado,divorciado,$80K - $120K,blue,34516.79,-
820666083,1,41,M,2,mestrado,solteiro,$120K +,blue,27742.48,-
712044558,1,51,F,1,sem educacao formal,solteiro,menos que $40K,silver,14563.77,-
713131158,1,58,M,2,sem educacao formal,solteiro,$80K - $120K,blue,10286.89,-
795869583,0,53,F,3,sem educacao formal,casado,menos que $40K,blue,3733.58,-
789535233,0,52,M,1,mestrado,solteiro,$80K - $120K,silver,34516.03,-
716441058,0,45,F,4,ensino medio,solteiro,menos que $40K,silver,14416.06,-
718113633,1,41,M,3,sem educacao formal,casado,$120K +,blue,34516.48,-
708908883,0,37,F,2,mestrado,divorciado,menos que $40K,silver,12033.16,-
712152408,0,44,M,4,ensino medio,solteiro,$60K - $80K,gold,34516.23,-
798451908,0,36,F,2,mestrado,casado,menos que $40K,blue,5723.03,-
794962983,0,47,F,3,mestrado,divorciado,menos que $40K,blue,9947.02,-
721000833,0,49,M,0,sem educacao formal,casado,$60K - $80K,blue,3599.77,-
720086358,0,58,M,2,doutorado,casado,$120K +,blue,12648.24,-
710064033,1,45,M,3,sem educacao formal,casado,$40K - $60K,blue,4572.77,-
710833908,0,45,M,5,ensino medio,casado,$80K - $120K,blue,25601.02,-
772339383,0,54,M,3,doutorado,solteiro,$40K - $60K,blue,4216.94,-
721382208,0,38,F,2,ensino medio,casado,$40K - $60K,blue,3140.24,-
